zip_code,HUD Area Code,HUD Metro Fair Market Rent Area Name,city,state,0BR,0BR_90,0BR_110,1BR,1BR_90,1BR_110,2BR,2BR_90,2BR_110,3BR,3BR_90,3BR_110,4BR,4BR_90,4BR_110
19454,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1500,$1350,$1650,$1670,$1503,$1837,$2000,$1800,$2200,$2420,$2178,$2662,$2790,$2511,$3069
19456,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1510,$1359,$1661,$1680,$1512,$1848,$2010,$1809,$2211,$2440,$2196,$2684,$2810,$2529,$3091
19457,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1170,$1053,$1287,$1300,$1170,$1430,$1560,$1404,$1716,$1880,$1692,$2068,$2170,$1953,$2387
19460,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1460,$1314,$1606,$1620,$1458,$1782,$1940,$1746,$2134,$2350,$2115,$2585,$2710,$2439,$2981
19462,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1730,$1557,$1903,$1920,$1728,$2112,$2300,$2070,$2530,$2780,$2502,$3058,$3210,$2889,$3531
19465,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1230,$1107,$1353,$1370,$1233,$1507,$1640,$1476,$1804,$1980,$1782,$2178,$2290,$2061,$2519
19468,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1580,$1422,$1738,$1760,$1584,$1936,$2110,$1899,$2321,$2550,$2295,$2805,$2940,$2646,$3234
19472,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1020,$918,$1122,$1160,$1044,$1276,$1450,$1305,$1595,$1790,$1611,$1969,$1950,$1755,$2145
19473,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1390,$1251,$1529,$1550,$1395,$1705,$1850,$1665,$2035,$2240,$2016,$2464,$2580,$2322,$2838
19474,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1540,$1386,$1694,$1710,$1539,$1881,$2040,$1836,$2244,$2480,$2232,$2728,$2850,$2565,$3135
19475,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$980,$882,$1078,$1090,$981,$1199,$1310,$1179,$1441,$1580,$1422,$1738,$1830,$1647,$2013
19477,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1340,$1206,$1474,$1500,$1350,$1650,$1790,$1611,$1969,$2160,$1944,$2376,$2500,$2250,$2750
19478,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1440,$1296,$1584,$1600,$1440,$1760,$1920,$1728,$2112,$2320,$2088,$2552,$2680,$2412,$2948
19480,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1500,$1350,$1650,$1670,$1503,$1837,$2000,$1800,$2200,$2420,$2178,$2662,$2790,$2511,$3069
19481,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1500,$1350,$1650,$1670,$1503,$1837,$2000,$1800,$2200,$2420,$2178,$2662,$2790,$2511,$3069
19482,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1500,$1350,$1650,$1670,$1503,$1837,$2000,$1800,$2200,$2420,$2178,$2662,$2790,$2511,$3069
19484,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1440,$1296,$1584,$1600,$1440,$1760,$1920,$1728,$2112,$2320,$2088,$2552,$2680,$2412,$2948
19486,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1440,$1296,$1584,$1600,$1440,$1760,$1920,$1728,$2112,$2320,$2088,$2552,$2680,$2412,$2948
19490,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1440,$1296,$1584,$1600,$1440,$1760,$1920,$1728,$2112,$2320,$2088,$2552,$2680,$2412,$2948
19492,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1390,$1251,$1529,$1550,$1395,$1705,$1850,$1665,$2035,$2240,$2016,$2464,$2580,$2322,$2838
19701,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1630,$1467,$1793,$1810,$1629,$1991,$2170,$1953,$2387,$2620,$2358,$2882,$3030,$2727,$3333
19702,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1430,$1287,$1573,$1590,$1431,$1749,$1900,$1710,$2090,$2300,$2070,$2530,$2650,$2385,$2915
19703,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1220,$1098,$1342,$1360,$1224,$1496,$1630,$1467,$1793,$1970,$1773,$2167,$2270,$2043,$2497
19706,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1250,$1125,$1375,$1390,$1251,$1529,$1660,$1494,$1826,$2010,$1809,$2211,$2310,$2079,$2541
19707,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1900,$1710,$2090,$2110,$1899,$2321,$2530,$2277,$2783,$3060,$2754,$3366,$3530,$3177,$3883
19708,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1310,$1179,$1441,$1450,$1305,$1595,$1740,$1566,$1914,$2100,$1890,$2310,$2430,$2187,$2673
19709,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1430,$1287,$1573,$1600,$1440,$1760,$1910,$1719,$2101,$2310,$2079,$2541,$2660,$2394,$2926
19710,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1560,$1404,$1716,$1740,$1566,$1914,$2080,$1872,$2288,$2510,$2259,$2761,$2900,$2610,$3190
19711,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1310,$1179,$1441,$1450,$1305,$1595,$1740,$1566,$1914,$2100,$1890,$2310,$2430,$2187,$2673
19713,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1240,$1116,$1364,$1380,$1242,$1518,$1650,$1485,$1815,$2000,$1800,$2200,$2300,$2070,$2530
19714,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1310,$1179,$1441,$1450,$1305,$1595,$1740,$1566,$1914,$2100,$1890,$2310,$2430,$2187,$2673
19715,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1310,$1179,$1441,$1450,$1305,$1595,$1740,$1566,$1914,$2100,$1890,$2310,$2430,$2187,$2673
19716,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1310,$1179,$1441,$1450,$1305,$1595,$1740,$1566,$1914,$2100,$1890,$2310,$2430,$2187,$2673
19717,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1310,$1179,$1441,$1450,$1305,$1595,$1740,$1566,$1914,$2100,$1890,$2310,$2430,$2187,$2673
19720,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1210,$1089,$1331,$1340,$1206,$1474,$1610,$1449,$1771,$1950,$1755,$2145,$2250,$2025,$2475
19721,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1310,$1179,$1441,$1450,$1305,$1595,$1740,$1566,$1914,$2100,$1890,$2310,$2430,$2187,$2673
19726,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1310,$1179,$1441,$1450,$1305,$1595,$1740,$1566,$1914,$2100,$1890,$2310,$2430,$2187,$2673
19730,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1320,$1188,$1452,$1470,$1323,$1617,$1760,$1584,$1936,$2130,$1917,$2343,$2450,$2205,$2695
19731,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1430,$1287,$1573,$1600,$1440,$1760,$1910,$1719,$2101,$2310,$2079,$2541,$2660,$2394,$2926
19732,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1500,$1350,$1650,$1670,$1503,$1837,$2000,$1800,$2200,$2420,$2178,$2662,$2790,$2511,$3069
19733,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1370,$1233,$1507,$1520,$1368,$1672,$1820,$1638,$2002,$2200,$1980,$2420,$2550,$2295,$2805
19734,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1460,$1314,$1606,$1620,$1458,$1782,$1940,$1746,$2134,$2350,$2115,$2585,$2710,$2439,$2981
19735,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1310,$1179,$1441,$1450,$1305,$1595,$1740,$1566,$1914,$2100,$1890,$2310,$2430,$2187,$2673
19736,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1890,$1701,$2079,$2100,$1890,$2310,$2520,$2268,$2772,$3050,$2745,$3355,$3520,$3168,$3872
19801,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1100,$990,$1210,$1230,$1107,$1353,$1470,$1323,$1617,$1780,$1602,$1958,$2050,$1845,$2255
19802,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1170,$1053,$1287,$1300,$1170,$1430,$1560,$1404,$1716,$1890,$1701,$2079,$2180,$1962,$2398
19803,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1580,$1422,$1738,$1750,$1575,$1925,$2100,$1890,$2310,$2540,$2286,$2794,$2930,$2637,$3223
19804,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1260,$1134,$1386,$1400,$1260,$1540,$1680,$1512,$1848,$2030,$1827,$2233,$2340,$2106,$2574
19805,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1120,$1008,$1232,$1240,$1116,$1364,$1490,$1341,$1639,$1800,$1620,$1980,$2080,$1872,$2288
19806,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1250,$1125,$1375,$1400,$1260,$1540,$1670,$1503,$1837,$2020,$1818,$2222,$2330,$2097,$2563
19807,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1560,$1404,$1716,$1740,$1566,$1914,$2080,$1872,$2288,$2510,$2259,$2761,$2900,$2610,$3190
19808,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1320,$1188,$1452,$1470,$1323,$1617,$1760,$1584,$1936,$2130,$1917,$2343,$2450,$2205,$2695
19809,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1310,$1179,$1441,$1450,$1305,$1595,$1740,$1566,$1914,$2100,$1890,$2310,$2430,$2187,$2673
19810,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1300,$1170,$1430,$1450,$1305,$1595,$1730,$1557,$1903,$2090,$1881,$2299,$2410,$2169,$2651
19884,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1310,$1179,$1441,$1450,$1305,$1595,$1740,$1566,$1914,$2100,$1890,$2310,$2430,$2187,$2673
19899,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1310,$1179,$1441,$1450,$1305,$1595,$1740,$1566,$1914,$2100,$1890,$2310,$2430,$2187,$2673
21901,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1320,$1188,$1452,$1470,$1323,$1617,$1760,$1584,$1936,$2130,$1917,$2343,$2450,$2205,$2695
21902,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1130,$1017,$1243,$1260,$1134,$1386,$1510,$1359,$1661,$1830,$1647,$2013,$2110,$1899,$2321
21903,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1130,$1017,$1243,$1260,$1134,$1386,$1510,$1359,$1661,$1830,$1647,$2013,$2110,$1899,$2321
21904,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1160,$1044,$1276,$1290,$1161,$1419,$1540,$1386,$1694,$1860,$1674,$2046,$2150,$1935,$2365
21911,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1210,$1089,$1331,$1340,$1206,$1474,$1610,$1449,$1771,$1950,$1755,$2145,$2250,$2025,$2475
21912,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1240,$1116,$1364,$1380,$1242,$1518,$1650,$1485,$1815,$2000,$1800,$2200,$2310,$2079,$2541
21913,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$830,$747,$913,$930,$837,$1023,$1110,$999,$1221,$1340,$1206,$1474,$1550,$1395,$1705
21914,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1370,$1233,$1507,$1520,$1368,$1672,$1820,$1638,$2002,$2200,$1980,$2420,$2540,$2286,$2794
21915,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1160,$1044,$1276,$1290,$1161,$1419,$1540,$1386,$1694,$1860,$1674,$2046,$2150,$1935,$2365
21916,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1280,$1152,$1408,$1420,$1278,$1562,$1700,$1530,$1870,$2060,$1854,$2266,$2370,$2133,$2607
21917,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1230,$1107,$1353,$1370,$1233,$1507,$1640,$1476,$1804,$1980,$1782,$2178,$2290,$2061,$2519
21918,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$970,$873,$1067,$1080,$972,$1188,$1290,$1161,$1419,$1560,$1404,$1716,$1800,$1620,$1980
21919,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1280,$1152,$1408,$1420,$1278,$1562,$1700,$1530,$1870,$2060,$1854,$2266,$2370,$2133,$2607
21920,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1310,$1179,$1441,$1460,$1314,$1606,$1750,$1575,$1925,$2120,$1908,$2332,$2440,$2196,$2684
21921,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1310,$1179,$1441,$1460,$1314,$1606,$1750,$1575,$1925,$2120,$1908,$2332,$2440,$2196,$2684
21930,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",Philadelphia-Camden-Wilmington,PA-NJ-DE-MD,$1280,$1152,$1408,$1420,$1278,$1562,$1700,$1530,$1870,$2060,$1854,$2266,$2370,$2133,$2607
