zip_code,HUD Area Code,HUD Metro Fair Market Rent Area Name,city,state,keep,0BR,0BR_90,0BR_110,1BR,1BR_90,1BR_110,2BR,2BR_90,2BR_110,3BR,3BR_90,3BR_110,4BR,4BR_90,4BR_110
30334,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,680 ","$1,512 ","$1,848 ","$1,730 ","$1,557 ","$1,903 ","$1,940 ","$1,746 ","$2,134 ","$2,350 ","$2,115 ","$2,585 ","$2,850 ","$2,565 ","$3,135 "
30336,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,470 ","$1,323 ","$1,617 ","$1,510 ","$1,359 ","$1,661 ","$1,690 ","$1,521 ","$1,859 ","$2,050 ","$1,845 ","$2,255 ","$2,490 ","$2,241 ","$2,739 "
30337,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,210 ","$1,089 ","$1,331 ","$1,250 ","$1,125 ","$1,375 ","$1,400 ","$1,260 ","$1,540 ","$1,690 ","$1,521 ","$1,859 ","$2,060 ","$1,854 ","$2,266 "
30338,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$2,300 ","$2,070 ","$2,530 ","$2,360 ","$2,124 ","$2,596 ","$2,650 ","$2,385 ","$2,915 ","$3,200 ","$2,880 ","$3,520 ","$3,890 ","$3,501 ","$4,279 "
30339,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$2,160 ","$1,944 ","$2,376 ","$2,220 ","$1,998 ","$2,442 ","$2,490 ","$2,241 ","$2,739 ","$3,010 ","$2,709 ","$3,311 ","$3,660 ","$3,294 ","$4,026 "
30340,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,610 ","$1,449 ","$1,771 ","$1,660 ","$1,494 ","$1,826 ","$1,860 ","$1,674 ","$2,046 ","$2,250 ","$2,025 ","$2,475 ","$2,730 ","$2,457 ","$3,003 "
30341,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,930 ","$1,737 ","$2,123 ","$1,990 ","$1,791 ","$2,189 ","$2,230 ","$2,007 ","$2,453 ","$2,700 ","$2,430 ","$2,970 ","$3,270 ","$2,943 ","$3,597 "
30342,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$2,050 ","$1,845 ","$2,255 ","$2,100 ","$1,890 ","$2,310 ","$2,360 ","$2,124 ","$2,596 ","$2,850 ","$2,565 ","$3,135 ","$3,460 ","$3,114 ","$3,806 "
30343,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,680 ","$1,512 ","$1,848 ","$1,730 ","$1,557 ","$1,903 ","$1,940 ","$1,746 ","$2,134 ","$2,350 ","$2,115 ","$2,585 ","$2,850 ","$2,565 ","$3,135 "
30344,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,470 ","$1,323 ","$1,617 ","$1,510 ","$1,359 ","$1,661 ","$1,700 ","$1,530 ","$1,870 ","$2,060 ","$1,854 ","$2,266 ","$2,500 ","$2,250 ","$2,750 "
30345,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,830 ","$1,647 ","$2,013 ","$1,880 ","$1,692 ","$2,068 ","$2,110 ","$1,899 ","$2,321 ","$2,550 ","$2,295 ","$2,805 ","$3,100 ","$2,790 ","$3,410 "
30346,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$2,080 ","$1,872 ","$2,288 ","$2,140 ","$1,926 ","$2,354 ","$2,400 ","$2,160 ","$2,640 ","$2,900 ","$2,610 ","$3,190 ","$3,520 ","$3,168 ","$3,872 "
30349,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,400 ","$1,260 ","$1,540 ","$1,430 ","$1,287 ","$1,573 ","$1,610 ","$1,449 ","$1,771 ","$1,950 ","$1,755 ","$2,145 ","$2,360 ","$2,124 ","$2,596 "
30350,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,940 ","$1,746 ","$2,134 ","$2,000 ","$1,800 ","$2,200 ","$2,240 ","$2,016 ","$2,464 ","$2,710 ","$2,439 ","$2,981 ","$3,290 ","$2,961 ","$3,619 "
30354,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,340 ","$1,206 ","$1,474 ","$1,370 ","$1,233 ","$1,507 ","$1,540 ","$1,386 ","$1,694 ","$1,860 ","$1,674 ","$2,046 ","$2,260 ","$2,034 ","$2,486 "
30355,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,680 ","$1,512 ","$1,848 ","$1,730 ","$1,557 ","$1,903 ","$1,940 ","$1,746 ","$2,134 ","$2,350 ","$2,115 ","$2,585 ","$2,850 ","$2,565 ","$3,135 "
30356,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,610 ","$1,449 ","$1,771 ","$1,660 ","$1,494 ","$1,826 ","$1,860 ","$1,674 ","$2,046 ","$2,250 ","$2,025 ","$2,475 ","$2,730 ","$2,457 ","$3,003 "
30357,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,680 ","$1,512 ","$1,848 ","$1,730 ","$1,557 ","$1,903 ","$1,940 ","$1,746 ","$2,134 ","$2,350 ","$2,115 ","$2,585 ","$2,850 ","$2,565 ","$3,135 "
30358,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,680 ","$1,512 ","$1,848 ","$1,730 ","$1,557 ","$1,903 ","$1,940 ","$1,746 ","$2,134 ","$2,350 ","$2,115 ","$2,585 ","$2,850 ","$2,565 ","$3,135 "
30359,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,610 ","$1,449 ","$1,771 ","$1,660 ","$1,494 ","$1,826 ","$1,860 ","$1,674 ","$2,046 ","$2,250 ","$2,025 ","$2,475 ","$2,730 ","$2,457 ","$3,003 "
30360,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,620 ","$1,458 ","$1,782 ","$1,670 ","$1,503 ","$1,837 ","$1,870 ","$1,683 ","$2,057 ","$2,260 ","$2,034 ","$2,486 ","$2,740 ","$2,466 ","$3,014 "
30361,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,680 ","$1,512 ","$1,848 ","$1,730 ","$1,557 ","$1,903 ","$1,940 ","$1,746 ","$2,134 ","$2,350 ","$2,115 ","$2,585 ","$2,850 ","$2,565 ","$3,135 "
30362,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,610 ","$1,449 ","$1,771 ","$1,660 ","$1,494 ","$1,826 ","$1,860 ","$1,674 ","$2,046 ","$2,250 ","$2,025 ","$2,475 ","$2,730 ","$2,457 ","$3,003 "
30363,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$2,340 ","$2,106 ","$2,574 ","$2,410 ","$2,169 ","$2,651 ","$2,700 ","$2,430 ","$2,970 ","$3,260 ","$2,934 ","$3,586 ","$3,960 ","$3,564 ","$4,356 "
30364,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,680 ","$1,512 ","$1,848 ","$1,730 ","$1,557 ","$1,903 ","$1,940 ","$1,746 ","$2,134 ","$2,350 ","$2,115 ","$2,585 ","$2,850 ","$2,565 ","$3,135 "
30366,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,610 ","$1,449 ","$1,771 ","$1,660 ","$1,494 ","$1,826 ","$1,860 ","$1,674 ","$2,046 ","$2,250 ","$2,025 ","$2,475 ","$2,730 ","$2,457 ","$3,003 "
30368,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,680 ","$1,512 ","$1,848 ","$1,730 ","$1,557 ","$1,903 ","$1,940 ","$1,746 ","$2,134 ","$2,350 ","$2,115 ","$2,585 ","$2,850 ","$2,565 ","$3,135 "
30377,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,680 ","$1,512 ","$1,848 ","$1,730 ","$1,557 ","$1,903 ","$1,940 ","$1,746 ","$2,134 ","$2,350 ","$2,115 ","$2,585 ","$2,850 ","$2,565 ","$3,135 "
30380,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,680 ","$1,512 ","$1,848 ","$1,730 ","$1,557 ","$1,903 ","$1,940 ","$1,746 ","$2,134 ","$2,350 ","$2,115 ","$2,585 ","$2,850 ","$2,565 ","$3,135 "
30385,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,680 ","$1,512 ","$1,848 ","$1,730 ","$1,557 ","$1,903 ","$1,940 ","$1,746 ","$2,134 ","$2,350 ","$2,115 ","$2,585 ","$2,850 ","$2,565 ","$3,135 "
30388,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,680 ","$1,512 ","$1,848 ","$1,730 ","$1,557 ","$1,903 ","$1,940 ","$1,746 ","$2,134 ","$2,350 ","$2,115 ","$2,585 ","$2,850 ","$2,565 ","$3,135 "
30396,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,680 ","$1,512 ","$1,848 ","$1,730 ","$1,557 ","$1,903 ","$1,940 ","$1,746 ","$2,134 ","$2,350 ","$2,115 ","$2,585 ","$2,850 ","$2,565 ","$3,135 "
30398,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,680 ","$1,512 ","$1,848 ","$1,730 ","$1,557 ","$1,903 ","$1,940 ","$1,746 ","$2,134 ","$2,350 ","$2,115 ","$2,585 ","$2,850 ","$2,565 ","$3,135 "
30506,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,240 ","$1,116 ","$1,364 ","$1,370 ","$1,233 ","$1,507 ","$1,540 ","$1,386 ","$1,694 ","$1,890 ","$1,701 ","$2,079 ","$2,180 ","$1,962 ","$2,398 "
30515,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,740 ","$1,566 ","$1,914 ","$1,790 ","$1,611 ","$1,969 ","$2,010 ","$1,809 ","$2,211 ","$2,430 ","$2,187 ","$2,673 ","$2,950 ","$2,655 ","$3,245 "
30517,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,470 ","$1,323 ","$1,617 ","$1,590 ","$1,431 ","$1,749 ","$1,790 ","$1,611 ","$1,969 ","$2,180 ","$1,962 ","$2,398 ","$2,560 ","$2,304 ","$2,816 "
30518,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,580 ","$1,422 ","$1,738 ","$1,640 ","$1,476 ","$1,804 ","$1,840 ","$1,656 ","$2,024 ","$2,230 ","$2,007 ","$2,453 ","$2,690 ","$2,421 ","$2,959 "
30519,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$2,090 ","$1,881 ","$2,299 ","$2,160 ","$1,944 ","$2,376 ","$2,420 ","$2,178 ","$2,662 ","$2,930 ","$2,637 ","$3,223 ","$3,550 ","$3,195 ","$3,905 "
30533,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,030 ","$927 ","$1,133 ","$1,170 ","$1,053 ","$1,287 ","$1,310 ","$1,179 ","$1,441 ","$1,620 ","$1,458 ","$1,782 ","$1,840 ","$1,656 ","$2,024 "
30534,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,370 ","$1,233 ","$1,507 ","$1,410 ","$1,269 ","$1,551 ","$1,580 ","$1,422 ","$1,738 ","$1,910 ","$1,719 ","$2,101 ","$2,320 ","$2,088 ","$2,552 "
30536,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,120 ","$1,008 ","$1,232 ","$1,150 ","$1,035 ","$1,265 ","$1,290 ","$1,161 ","$1,419 ","$1,560 ","$1,404 ","$1,716 ","$1,890 ","$1,701 ","$2,079 "
30540,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$650 ","$585 ","$715 ","$730 ","$657 ","$803 ","$910 ","$819 ","$1,001 ","$1,260 ","$1,134 ","$1,386 ","$1,310 ","$1,179 ","$1,441 "
30548,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,280 ","$1,152 ","$1,408 ","$1,360 ","$1,224 ","$1,496 ","$1,520 ","$1,368 ","$1,672 ","$1,860 ","$1,674 ","$2,046 ","$2,200 ","$1,980 ","$2,420 "
30620,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,650 ","$1,485 ","$1,815 ","$1,690 ","$1,521 ","$1,859 ","$1,900 ","$1,710 ","$2,090 ","$2,300 ","$2,070 ","$2,530 ","$2,790 ","$2,511 ","$3,069 "
30622,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,320 ","$1,188 ","$1,452 ","$1,350 ","$1,215 ","$1,485 ","$1,520 ","$1,368 ","$1,672 ","$2,050 ","$1,845 ","$2,255 ","$2,230 ","$2,007 ","$2,453 "
30641,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,310 ","$1,179 ","$1,441 ","$1,350 ","$1,215 ","$1,485 ","$1,550 ","$1,395 ","$1,705 ","$1,870 ","$1,683 ","$2,057 ","$2,330 ","$2,097 ","$2,563 "
30650,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,030 ","$927 ","$1,133 ","$1,040 ","$936 ","$1,144 ","$1,360 ","$1,224 ","$1,496 ","$1,640 ","$1,476 ","$1,804 ","$2,310 ","$2,079 ","$2,541 "
30655,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,260 ","$1,134 ","$1,386 ","$1,290 ","$1,161 ","$1,419 ","$1,450 ","$1,305 ","$1,595 ","$1,750 ","$1,575 ","$1,925 ","$2,130 ","$1,917 ","$2,343 "
30656,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,380 ","$1,242 ","$1,518 ","$1,420 ","$1,278 ","$1,562 ","$1,590 ","$1,431 ","$1,749 ","$1,920 ","$1,728 ","$2,112 ","$2,330 ","$2,097 ","$2,563 "
30663,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$950 ","$855 ","$1,045 ","$960 ","$864 ","$1,056 ","$1,260 ","$1,134 ","$1,386 ","$1,520 ","$1,368 ","$1,672 ","$2,140 ","$1,926 ","$2,354 "
30666,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,320 ","$1,188 ","$1,452 ","$1,350 ","$1,215 ","$1,485 ","$1,520 ","$1,368 ","$1,672 ","$1,870 ","$1,683 ","$2,057 ","$2,230 ","$2,007 ","$2,453 "
30680,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,360 ","$1,224 ","$1,496 ","$1,400 ","$1,260 ","$1,540 ","$1,570 ","$1,413 ","$1,727 ","$1,900 ","$1,710 ","$2,090 ","$2,300 ","$2,070 ","$2,530 "
30734,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,140 ","$1,026 ","$1,254 ","$1,170 ","$1,053 ","$1,287 ","$1,310 ","$1,179 ","$1,441 ","$1,580 ","$1,422 ","$1,738 ","$1,920 ","$1,728 ","$2,112 "
31024,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,190 ","$1,071 ","$1,309 ","$1,220 ","$1,098 ","$1,342 ","$1,370 ","$1,233 ","$1,507 ","$1,660 ","$1,494 ","$1,826 ","$2,010 ","$1,809 ","$2,211 "
31038,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,000 ","$900 ","$1,100 ","$1,070 ","$963 ","$1,177 ","$1,210 ","$1,089 ","$1,331 ","$1,470 ","$1,323 ","$1,617 ","$1,710 ","$1,539 ","$1,881 "
31064,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,170 ","$1,053 ","$1,287 ","$1,200 ","$1,080 ","$1,320 ","$1,350 ","$1,215 ","$1,485 ","$1,630 ","$1,467 ","$1,793 ","$1,980 ","$1,782 ","$2,178 "
31085,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,210 ","$1,089 ","$1,331 ","$1,250 ","$1,125 ","$1,375 ","$1,400 ","$1,260 ","$1,540 ","$1,690 ","$1,521 ","$1,859 ","$2,060 ","$1,854 ","$2,266 "
31106,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,680 ","$1,512 ","$1,848 ","$1,730 ","$1,557 ","$1,903 ","$1,940 ","$1,746 ","$2,134 ","$2,350 ","$2,115 ","$2,585 ","$2,850 ","$2,565 ","$3,135 "
31107,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,610 ","$1,449 ","$1,771 ","$1,660 ","$1,494 ","$1,826 ","$1,860 ","$1,674 ","$2,046 ","$2,250 ","$2,025 ","$2,475 ","$2,730 ","$2,457 ","$3,003 "
31119,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,610 ","$1,449 ","$1,771 ","$1,660 ","$1,494 ","$1,826 ","$1,860 ","$1,674 ","$2,046 ","$2,250 ","$2,025 ","$2,475 ","$2,730 ","$2,457 ","$3,003 "
31126,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,680 ","$1,512 ","$1,848 ","$1,730 ","$1,557 ","$1,903 ","$1,940 ","$1,746 ","$2,134 ","$2,350 ","$2,115 ","$2,585 ","$2,850 ","$2,565 ","$3,135 "
31131,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,680 ","$1,512 ","$1,848 ","$1,730 ","$1,557 ","$1,903 ","$1,940 ","$1,746 ","$2,134 ","$2,350 ","$2,115 ","$2,585 ","$2,850 ","$2,565 ","$3,135 "
31139,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,660 ","$1,494 ","$1,826 ","$1,700 ","$1,530 ","$1,870 ","$1,910 ","$1,719 ","$2,101 ","$2,310 ","$2,079 ","$2,541 ","$2,800 ","$2,520 ","$3,080 "
31141,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,610 ","$1,449 ","$1,771 ","$1,660 ","$1,494 ","$1,826 ","$1,860 ","$1,674 ","$2,046 ","$2,250 ","$2,025 ","$2,475 ","$2,730 ","$2,457 ","$3,003 "
31145,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,610 ","$1,449 ","$1,771 ","$1,660 ","$1,494 ","$1,826 ","$1,860 ","$1,674 ","$2,046 ","$2,250 ","$2,025 ","$2,475 ","$2,730 ","$2,457 ","$3,003 "
31146,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,610 ","$1,449 ","$1,771 ","$1,660 ","$1,494 ","$1,826 ","$1,860 ","$1,674 ","$2,046 ","$2,250 ","$2,025 ","$2,475 ","$2,730 ","$2,457 ","$3,003 "
31150,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,680 ","$1,512 ","$1,848 ","$1,730 ","$1,557 ","$1,903 ","$1,940 ","$1,746 ","$2,134 ","$2,350 ","$2,115 ","$2,585 ","$2,850 ","$2,565 ","$3,135 "
31156,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,680 ","$1,512 ","$1,848 ","$1,730 ","$1,557 ","$1,903 ","$1,940 ","$1,746 ","$2,134 ","$2,350 ","$2,115 ","$2,585 ","$2,850 ","$2,565 ","$3,135 "
39901,METRO12060M12060,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",Atlanta-Sandy Springs-Roswell,GA,keep,"$1,610 ","$1,449 ","$1,771 ","$1,660 ","$1,494 ","$1,826 ","$1,860 ","$1,674 ","$2,046 ","$2,250 ","$2,025 ","$2,475 ","$2,730 ","$2,457 ","$3,003 "
30216,METRO12060N13035,"Butts County, GA HUD Metro FMR Area",Butts County,GA,keep,"$880 ","$792 ","$968 ","$890 ","$801 ","$979 ","$1,170 ","$1,053 ","$1,287 ","$1,520 ","$1,368 ","$1,672 ","$1,780 ","$1,602 ","$1,958 "
30223,METRO12060N13035,"Butts County, GA HUD Metro FMR Area",Butts County,GA,keep,"$1,140 ","$1,026 ","$1,254 ","$1,180 ","$1,062 ","$1,298 ","$1,320 ","$1,188 ","$1,452 ","$1,600 ","$1,440 ","$1,760 ","$1,940 ","$1,746 ","$2,134 "
30224,METRO12060N13035,"Butts County, GA HUD Metro FMR Area",Butts County,GA,keep,"$1,250 ","$1,125 ","$1,375 ","$1,280 ","$1,152 ","$1,408 ","$1,440 ","$1,296 ","$1,584 ","$1,740 ","$1,566 ","$1,914 ","$2,110 ","$1,899 ","$2,321 "
30233,METRO12060N13035,"Butts County, GA HUD Metro FMR Area",Butts County,GA,keep,"$970 ","$873 ","$1,067 ","$990 ","$891 ","$1,089 ","$1,260 ","$1,134 ","$1,386 ","$1,620 ","$1,458 ","$1,782 ","$1,930 ","$1,737 ","$2,123 "
30234,METRO12060N13035,"Butts County, GA HUD Metro FMR Area",Butts County,GA,keep,"$1,150 ","$1,035 ","$1,265 ","$1,160 ","$1,044 ","$1,276 ","$1,510 ","$1,359 ","$1,661 ","$1,960 ","$1,764 ","$2,156 ","$2,300 ","$2,070 ","$2,530 "
30248,METRO12060N13035,"Butts County, GA HUD Metro FMR Area",Butts County,GA,keep,"$1,610 ","$1,449 ","$1,771 ","$1,650 ","$1,485 ","$1,815 ","$1,860 ","$1,674 ","$2,046 ","$2,250 ","$2,025 ","$2,475 ","$2,730 ","$2,457 ","$3,003 "
31029,METRO12060N13035,"Butts County, GA HUD Metro FMR Area",Butts County,GA,keep,"$820 ","$738 ","$902 ","$910 ","$819 ","$1,001 ","$1,040 ","$936 ","$1,144 ","$1,290 ","$1,161 ","$1,419 ","$1,760 ","$1,584 ","$1,936 "
30710,METRO19140M19140,"Dalton, GA HUD Metro FMR Area",Dalton,GA,keep,"$680 ","$612 ","$748 ","$770 ","$693 ","$847 ","$1,010 ","$909 ","$1,111 ","$1,320 ","$1,188 ","$1,452 ","$1,440 ","$1,296 ","$1,584 "
30719,METRO19140M19140,"Dalton, GA HUD Metro FMR Area",Dalton,GA,keep,"$660 ","$594 ","$726 ","$740 ","$666 ","$814 ","$970 ","$873 ","$1,067 ","$1,270 ","$1,143 ","$1,397 ","$1,380 ","$1,242 ","$1,518 "
30720,METRO19140M19140,"Dalton, GA HUD Metro FMR Area",Dalton,GA,keep,"$680 ","$612 ","$748 ","$770 ","$693 ","$847 ","$1,010 ","$909 ","$1,111 ","$1,320 ","$1,188 ","$1,452 ","$1,440 ","$1,296 ","$1,584 "
30721,METRO19140M19140,"Dalton, GA HUD Metro FMR Area",Dalton,GA,keep,"$630 ","$567 ","$693 ","$710 ","$639 ","$781 ","$930 ","$837 ","$1,023 ","$1,220 ","$1,098 ","$1,342 ","$1,330 ","$1,197 ","$1,463 "
30722,METRO19140M19140,"Dalton, GA HUD Metro FMR Area",Dalton,GA,keep,"$660 ","$594 ","$726 ","$740 ","$666 ","$814 ","$970 ","$873 ","$1,067 ","$1,270 ","$1,143 ","$1,397 ","$1,380 ","$1,242 ","$1,518 "
